FISCAL_YEAR,PRODUCT,CONVEYANCE,ORIGIN,COUNT_OF_LINES,SUM_OF_MSRP,duty_rate,product_complexity,hts_chapter,country_risk_score,country_avg_value,product_risk_score,conveyance_risk_score,value_per_line,log_msrp,log_lines,tariff_evasion_incentive,high_duty_product,complex_product,is_china,is_hong_kong,is_express,high_value_seizure
2021,Watch,Express Consignment,Swiss Confederation,5,82250,3.8,High,91,14,93815.14285714286,442,1448,16450.0,11.31753082660842,1.791759469228055,625.1,0,1,0,0,1,0
2021,Watch,Express Consignment,Taiwan,39,1439870,3.8,High,91,88,319837.6818181818,442,1448,36919.743589743586,14.180064084206023,3.6888794541139363,1402.9502564102563,0,1,0,0,1,1
2021,Watch,Express Consignment,United Arab Emirates,66,7349064,3.8,High,91,120,509279.625,442,1448,111349.45454545454,15.810083652212676,4.204692619390966,4231.279272727273,0,1,0,0,1,1
2021,Watch,Express Consignment,United Kingdom of Great Britain and Northern Ireland,18,319040,3.8,High,91,86,127475.40697674418,442,1448,17724.444444444445,12.673074900153908,2.9444389791664403,673.5288888888889,0,1,0,0,1,1
2021,Watch,Express Consignment,United Mexican States,35,1348375,3.8,High,91,170,261079.97647058824,442,1448,38525.0,14.114411463310903,3.58351893845611,1463.95,0,1,0,0,1,1
2021,Watch,Express Consignment,Unknown,193,22951690,3.8,High,91,345,1934068.895652174,442,1448,118920.67357512953,16.94890217367366,5.267858159063328,4518.9855958549215,0,1,0,0,1,1
2021,Watch,Mail,Democratic Republic of the Congo,4,192150,3.8,High,91,11,35116.27272727273,442,945,48037.5,12.166036800246948,1.6094379124341003,1825.425,0,1,0,0,0,0
2021,Watch,Mail,Democratic Socialist Republic of Sri Lanka,1,12500,3.8,High,91,4,3576.0,442,945,12500.0,9.433563920090563,0.6931471805599453,475.0,0,1,0,0,0,0
2021,Watch,Mail,Gaza Strip,1,11700,3.8,High,91,1,11700.0,442,945,11700.0,9.367429587218957,0.6931471805599453,444.6,0,1,0,0,0,0
2021,Watch,Mail,Hong Kong Special Administrative Region,45,1319911,3.8,High,91,284,8244237.552816901,442,945,29331.355555555554,14.093075625673565,3.828641396489095,1114.591511111111,0,1,0,1,0,1
2021,Watch,Mail,Italian Republic,8,228200,3.8,High,91,60,34702.61666666667,442,945,28525.0,12.337982098521458,2.1972245773362196,1083.95,0,1,0,0,0,1
2021,Watch,Mail,Kingdom of Bahrain,3,100140,3.8,High,91,42,172736.30952380953,442,945,33380.0,11.514334471853648,1.3862943611198906,1268.44,0,1,0,0,0,0
2021,Watch,Mail,Kingdom of Saudi Arabia,13,610523,3.8,High,91,57,420723.94736842107,442,945,46963.307692307695,13.32207288379951,2.6390573296152584,1784.6056923076924,0,1,0,0,0,1
2021,Watch,Mail,Kingdom of Thailand,25,304531,3.8,High,91,125,997476.0,442,945,12181.24,12.626531450922476,3.258096538021482,462.88712,0,1,0,0,0,1
2021,Watch,Mail,Kingdom of the Netherlands,400,12952030,3.8,High,91,43,717691.0697674418,442,945,32380.075,16.37676316778949,5.993961427306569,1230.4428500000001,0,1,0,0,0,1
2021,Watch,Mail,Malaysia,6,416100,3.8,High,91,96,637294.28125,442,945,69350.0,12.93868329823659,1.9459101490553132,2635.3,0,1,0,0,0,1
2021,Watch,Mail,People's Republic of China,1495,65656462,3.8,High,91,472,14582791.302966101,442,945,43917.365886287625,17.99994660017373,7.310550158534422,1668.8599036789296,0,1,1,0,0,1
2021,Watch,Mail,Republic of Colombia,4,32170,3.8,High,91,105,596276.8285714285,442,945,8042.5,10.37882070461162,1.6094379124341003,305.615,0,1,0,0,0,0
2021,Watch,Mail,Republic of Ecuador,3,22260,3.8,High,91,33,106683.54545454546,442,945,7420.0,10.010591547450328,1.3862943611198906,281.96,0,1,0,0,0,0
2021,Watch,Mail,Republic of Finland,2,54050,3.8,High,91,1,54050.0,442,945,27025.0,10.89768332428381,1.0986122886681098,1026.95,0,1,0,0,0,0
2021,Watch,Mail,Republic of India,4,65400,3.8,High,91,86,2389196.6744186045,442,945,16350.0,11.088292827848269,1.6094379124341003,621.3,0,1,0,0,0,0
2021,Watch,Mail,Republic of Singapore,23,1318900,3.8,High,91,111,623126.0360360361,442,945,57343.47826086957,14.092309372021285,3.1780538303479458,2179.0521739130436,0,1,0,0,0,1
2021,Watch,Mail,Republic of Turkiye,180,4432640,3.8,High,91,137,1184784.781021898,442,945,24625.777777777777,15.304506126915252,5.198497031265826,935.7795555555556,0,1,0,0,0,1
2021,Watch,Mail,Republic of the Philippines,5,103200,3.8,High,91,138,1315450.7536231885,442,945,20640.0,11.544433821905134,1.791759469228055,784.32,0,1,0,0,0,0
2021,Watch,Mail,Russian Federation,2,26400,3.8,High,91,32,27191.9375,442,945,13200.0,10.181157167204903,1.0986122886681098,501.6,0,1,0,0,0,0
2021,Watch,Mail,Taiwan,8,181201,3.8,High,91,88,319837.6818181818,442,945,22650.125,12.107367710057696,2.1972245773362196,860.7047499999999,0,1,0,0,0,0
2021,Watch,Mail,United Arab Emirates,3,43600,3.8,High,91,120,509279.625,442,945,14533.333333333334,10.682835364853922,1.3862943611198906,552.2666666666667,0,1,0,0,0,0
2021,Watch,Mail,United Kingdom of Great Britain and Northern Ireland,11,91885,3.8,High,91,86,127475.40697674418,442,945,8353.181818181818,11.428303957239482,2.4849066497880004,317.4209090909091,0,1,0,0,0,0
2021,Watch,Mail,Unknown,46,2824925,3.8,High,91,345,1934068.895652174,442,945,61411.413043478264,14.853992727529326,3.8501476017100584,2333.6336956521736,0,1,0,0,0,1
2021,Watch,No Transportation Involved,Hong Kong Special Administrative Region,1,5,3.8,High,91,284,8244237.552816901,442,372,5.0,1.791759469228055,0.6931471805599453,0.19,0,1,0,1,0,0
2021,Watch,No Transportation Involved,People's Republic of China,244,27963543,3.8,High,91,472,14582791.302966101,442,372,114604.6844262295,17.14641221980104,5.501258210544727,4354.978008196721,0,1,1,0,0,1
2021,Watch,No Transportation Involved,United States of America,1,1,3.8,High,91,197,300035.71065989847,442,372,1.0,0.6931471805599453,0.6931471805599453,0.038,0,1,0,0,0,0
2021,Watch,No Transportation Involved,Unknown,7,102625,3.8,High,91,345,1934068.895652174,442,372,14660.714285714286,11.538846590921628,2.0794415416798357,557.1071428571428,0,1,0,0,0,0
2021,Watch,Other,Federal Republic of Nigeria,8,55480,3.8,High,91,95,169082.52631578947,442,81,6935.0,10.923795898779666,2.1972245773362196,263.53,0,1,0,0,0,0
2021,Watch,Truck,United Mexican States,2,950,3.8,High,91,170,261079.97647058824,442,28,475.0,6.85751406254539,1.0986122886681098,18.05,0,1,0,0,0,0
2021,other,Auto,Hong Kong Special Administrative Region,1,1,7.5,Medium,99,284,8244237.552816901,685,143,1.0,0.6931471805599453,0.6931471805599453,0.075,0,0,0,1,0,0
2021,other,Auto,People's Republic of China,2,9666,7.5,Medium,99,472,14582791.302966101,685,143,4833.0,9.176473302464606,1.0986122886681098,362.475,0,0,1,0,0,0
2021,other,Auto,United Mexican States,54,30688,7.5,Medium,99,170,261079.97647058824,685,143,568.2962962962963,10.331659563179363,4.007333185232471,42.62222222222223,0,0,0,0,0,0
2021,other,Auto,United Republic of Tanzania,1,3500,7.5,Medium,99,25,21458.28,685,143,3500.0,8.160803920954665,0.6931471805599453,262.5,0,0,0,0,0,0
2021,other,Auto,United States of America,21,49619,7.5,Medium,99,197,300035.71065989847,685,143,2362.809523809524,10.812149257245792,3.091042453358316,177.2107142857143,0,0,0,0,0,0
2021,other,Commercial Air,Co-operative Republic of Guyana,25,23155,7.5,Medium,99,4,23273.75,685,1047,926.2,10.050009205198895,3.258096538021482,69.465,0,0,0,0,0,0
2021,other,Commercial Air,Dominican Republic,12,65772,7.5,Medium,99,103,334914.5048543689,685,1047,5481.0,11.093964698756729,2.5649493574615367,411.075,0,0,0,0,0,0
2021,other,Commercial Air,Federal Republic of Nigeria,75,71515,7.5,Medium,99,95,169082.52631578947,685,1047,953.5333333333333,11.17767647987171,4.330733340286331,71.515,0,0,0,0,0,0
2021,other,Commercial Air,Hong Kong Special Administrative Region,350,8255488,7.5,Medium,99,284,8244237.552816901,685,1047,23587.108571428573,15.9263888704081,5.860786223465865,1769.033142857143,0,0,0,1,0,1
2021,other,Commercial Air,Kingdom of Cambodia,1,100,7.5,Medium,99,32,94357.4375,685,1047,100.0,4.61512051684126,0.6931471805599453,7.5,0,0,0,0,0,0
2021,other,Commercial Air,Kingdom of Saudi Arabia,4,2674,7.5,Medium,99,57,420723.94736842107,685,1047,668.5,7.891704659330107,1.6094379124341003,50.1375,0,0,0,0,0,0
2021,other,Commercial Air,Kingdom of Thailand,2,1590,7.5,Medium,99,125,997476.0,685,1047,795.0,7.372118028337787,1.0986122886681098,59.625,0,0,0,0,0,0
2021,other,Commercial Air,Kingdom of the Netherlands,7,3107,7.5,Medium,99,43,717691.0697674418,685,1047,443.85714285714283,8.041734711487537,2.0794415416798357,33.28928571428571,0,0,0,0,0,0
2021,other,Commercial Air,Malaysia,40,209071,7.5,Medium,99,96,637294.28125,685,1047,5226.775,12.250433969228927,3.713572066704308,392.008125,0,0,0,0,0,0
2021,other,Commercial Air,Mongolia,12,20669,7.5,Medium,99,8,14876.75,685,1047,1722.4166666666667,9.936438652675815,2.5649493574615367,129.18125,0,0,0,0,0,0
2021,other,Commercial Air,People's Republic of China,770,27446922,7.5,Medium,99,472,14582791.302966101,685,1047,35645.35324675325,17.127764624919063,6.647688373563329,2673.401493506494,0,0,1,0,0,1
2021,other,Commercial Air,Republic of Armenia,1,100,7.5,Medium,99,7,175.28571428571428,685,1047,100.0,4.61512051684126,0.6931471805599453,7.5,0,0,0,0,0,0
2021,other,Commercial Air,Republic of Cameroon,6,1572,7.5,Medium,99,24,41624.916666666664,685,1047,262.0,7.360739903058278,1.9459101490553132,19.65,0,0,0,0,0,0
2021,other,Commercial Air,Republic of Colombia,30,360843,7.5,Medium,99,105,596276.8285714285,685,1047,12028.1,12.796201010954672,3.4339872044851463,902.1075,0,0,0,0,0,1
2021,other,Commercial Air,Republic of Ecuador,54,94200,7.5,Medium,99,33,106683.54545454546,685,1047,1744.4444444444443,11.45318607621936,4.007333185232471,130.83333333333331,0,0,0,0,0,0
2021,other,Commercial Air,Republic of India,1,22224,7.5,Medium,99,86,2389196.6744186045,685,1047,22224.0,10.008973060382106,0.6931471805599453,1666.8,0,0,0,0,0,0
2021,other,Commercial Air,Republic of Iraq,46,99125,7.5,Medium,99,42,145125.09523809524,685,1047,2154.891304347826,11.504147047158646,3.8501476017100584,161.61684782608697,0,0,0,0,0,0
2021,other,Commercial Air,Republic of Korea,47,2211184,7.5,Medium,99,102,2899829.205882353,685,1047,47046.46808510638,14.60903912888559,3.871201010907891,3528.4851063829788,0,0,0,0,0,1
2021,other,Commercial Air,Republic of Liberia,8,4764,7.5,Medium,99,17,39341.58823529412,685,1047,595.5,8.469052816088302,2.1972245773362196,44.6625,0,0,0,0,0,0
2021,other,Commercial Air,Republic of Panama,3,789,7.5,Medium,99,17,272087.9411764706,685,1047,263.0,6.672032945461067,1.3862943611198906,19.725,0,0,0,0,0,0
2021,other,Commercial Air,Republic of Peru,5,55857,7.5,Medium,99,20,45019.45,685,1047,11171.4,10.930568035062993,1.791759469228055,837.855,0,0,0,0,0,0
2021,other,Commercial Air,Republic of Singapore,19,2854876,7.5,Medium,99,111,623126.0360360361,685,1047,150256.63157894736,14.864539317832444,2.995732273553991,11269.24736842105,0,0,0,0,0,1
2021,other,Commercial Air,Republic of Turkiye,205,408877,7.5,Medium,99,137,1184784.781021898,685,1047,1994.5219512195122,12.921172102019515,5.327876168789581,149.58914634146342,0,0,0,0,0,1
2021,other,Commercial Air,Republic of Uganda,2,1390,7.5,Medium,99,20,47089.2,685,1047,695.0,7.237778191923443,1.0986122886681098,52.125,0,0,0,0,0,0
2021,other,Commercial Air,Republic of the Philippines,45,61646,7.5,Medium,99,138,1315450.7536231885,685,1047,1369.911111111111,11.02917984560798,3.828641396489095,102.74333333333333,0,0,0,0,0,0
2021,other,Commercial Air,Socialist Republic of Vietnam,152,2767472,7.5,Medium,99,145,961935.6965517241,685,1047,18207.052631578947,14.833445187419777,5.030437921392435,1365.528947368421,0,0,0,0,0,1
2021,other,Commercial Air,State of Qatar,7,4340,7.5,Medium,99,12,25340.833333333332,685,1047,620.0,8.375860015299594,2.0794415416798357,46.5,0,0,0,0,0,0
2021,other,Commercial Air,United Arab Emirates,7,12892,7.5,Medium,99,120,509279.625,685,1047,1841.7142857142858,9.464439807410837,2.0794415416798357,138.12857142857143,0,0,0,0,0,0
2021,other,Commercial Air,United Mexican States,12,22790,7.5,Medium,99,170,261079.97647058824,685,1047,1899.1666666666667,10.034121000171332,2.5649493574615367,142.4375,0,0,0,0,0,0
2021,other,Commercial Air,United Republic of Tanzania,1,3180,7.5,Medium,99,25,21458.28,685,1047,3180.0,8.064950891749143,0.6931471805599453,238.5,0,0,0,0,0,0
2021,other,Commercial Air,United States of America,11,87056,7.5,Medium,99,197,300035.71065989847,685,1047,7914.181818181818,11.374318355518767,2.4849066497880004,593.5636363636363,0,0,0,0,0,0
2021,other,Commercial Air,Unknown,111,287220,7.5,Medium,99,345,1934068.895652174,685,1047,2587.5675675675675,12.568007233260245,4.718498871295094,194.06756756756758,0,0,0,0,0,1
2021,other,Commercial Truck,Canada,21,125894,7.5,Medium,99,107,56862.40186915888,685,147,5994.952380952381,11.743203505185038,3.091042453358316,449.62142857142857,0,0,0,0,0,0
2021,other,Commercial Truck,Hong Kong Special Administrative Region,6,1415141,7.5,Medium,99,284,8244237.552816901,685,147,235856.83333333334,14.162740437381304,1.9459101490553132,17689.2625,0,0,0,1,0,1
2021,other,Commercial Truck,People's Republic of China,7,3639,7.5,Medium,99,472,14582791.302966101,685,147,519.8571428571429,8.199738960630786,2.0794415416798357,38.989285714285714,0,0,1,0,0,0
2021,other,Commercial Truck,United States of America,2,97758,7.5,Medium,99,197,300035.71065989847,685,147,48879.0,11.490260545220535,1.0986122886681098,3665.925,0,0,0,0,0,0
2021,other,Commercial Truck,Unknown,20,96754,7.5,Medium,99,345,1934068.895652174,685,147,4837.7,11.479937289143248,3.044522437723423,362.8275,0,0,0,0,0,0
2021,other,Commercial Vessel,Dominican Republic,2,2000,7.5,Medium,99,103,334914.5048543689,685,300,1000.0,7.601402334583733,1.0986122886681098,75.0,0,0,0,0,0,0
2021,other,Commercial Vessel,Federative Republic of Brazil,2,6400,7.5,Medium,99,26,30718.384615384617,685,300,3200.0,8.764209507142004,1.0986122886681098,240.0,0,0,0,0,0,0
2021,other,Commercial Vessel,Hong Kong Special Administrative Region,22,887251,7.5,Medium,99,284,8244237.552816901,685,300,40329.59090909091,13.695884324662302,3.1354942159291497,3024.7193181818184,0,0,0,1,0,1
2021,other,Commercial Vessel,Islamic Republic of Pakistan,1,27903,7.5,Medium,99,54,227779.8148148148,685,300,27903.0,10.236525326708707,0.6931471805599453,2092.725,0,0,0,0,0,0
2021,other,Commercial Vessel,Jamaica,2,19003,7.5,Medium,99,10,7230.2,685,300,9501.5,9.852404762306811,1.0986122886681098,712.6125,0,0,0,0,0,0
2021,other,Commercial Vessel,Kingdom of Thailand,8,242581,7.5,Medium,99,125,997476.0,685,300,30322.625,12.399095076531662,2.1972245773362196,2274.196875,0,0,0,0,0,1
2021,other,Commercial Vessel,Malaysia,13,22538,7.5,Medium,99,96,637294.28125,685,300,1733.6923076923076,10.02300242103727,2.6390573296152584,130.02692307692305,0,0,0,0,0,0
2021,other,Commercial Vessel,People's Republic of China,951,188026253,7.5,Medium,99,472,14582791.302966101,685,300,197714.25131440588,19.05209215998039,6.858565034791365,14828.56884858044,0,0,1,0,0,1
2021,other,Commercial Vessel,Republic of Guatemala,8,17953,7.5,Medium,99,20,6345.6,685,300,2244.125,9.795568210316635,2.1972245773362196,168.309375,0,0,0,0,0,0
2021,other,Commercial Vessel,Republic of India,10,395609,7.5,Medium,99,86,2389196.6744186045,685,300,39560.9,12.888184156469855,2.3978952727983707,2967.0675,0,0,0,0,0,1
2021,other,Commercial Vessel,Republic of Indonesia,1,3743,7.5,Medium,99,28,23067.821428571428,685,300,3743.0,8.227909837597483,0.6931471805599453,280.725,0,0,0,0,0,0
2021,other,Commercial Vessel,Republic of Turkiye,23,408281,7.5,Medium,99,137,1184784.781021898,685,300,17751.347826086956,12.919713391104438,3.1780538303479458,1331.3510869565216,0,0,0,0,0,1
2021,other,Commercial Vessel,Socialist Republic of Vietnam,13,687139,7.5,Medium,99,145,961935.6965517241,685,300,52856.846153846156,13.440293335013829,2.6390573296152584,3964.263461538462,0,0,0,0,0,1
2021,other,Commercial Vessel,Taiwan,19,28239,7.5,Medium,99,88,319837.6818181818,685,300,1486.2631578947369,10.248494691607178,2.995732273553991,111.46973684210526,0,0,0,0,0,0
2021,other,Commercial Vessel,United Arab Emirates,7,283204,7.5,Medium,99,120,509279.625,685,300,40457.71428571428,12.55392629601308,2.0794415416798357,3034.328571428571,0,0,0,0,0,1
2021,other,Commercial Vessel,Unknown,6,471209,7.5,Medium,99,345,1934068.895652174,685,300,78534.83333333333,13.063059133505188,1.9459101490553132,5890.1125,0,0,0,0,0,1
2021,other,Express Consignment,Arab Republic of Egypt,4,9920,7.5,Medium,99,29,90317.24137931035,685,1448,2480.0,9.202409001649903,1.6094379124341003,186.0,0,0,0,0,1,0
2021,other,Express Consignment,Canada,19,8678,7.5,Medium,99,107,56862.40186915888,685,1448,456.7368421052632,9.068661593644245,2.995732273553991,34.25526315789474,0,0,0,0,1,0
2021,other,Express Consignment,Dominican Republic,4,2122,7.5,Medium,99,103,334914.5048543689,685,1448,530.5,7.660585461703256,1.6094379124341003,39.7875,0,0,0,0,1,0
2021,other,Express Consignment,Federal Republic of Germany,14,59350,7.5,Medium,99,49,44120.28571428572,685,1448,4239.285714285715,10.99122424909553,2.70805020110221,317.9464285714286,0,0,0,0,1,0
2021,other,Express Consignment,Federal Republic of Nigeria,21,17773,7.5,Medium,99,95,169082.52631578947,685,1448,846.3333333333334,9.78549199429842,3.091042453358316,63.475,0,0,0,0,1,0
2021,other,Express Consignment,Federative Republic of Brazil,2,2812,7.5,Medium,99,26,30718.384615384617,685,1448,1406.0,7.9420068084898565,1.0986122886681098,105.45,0,0,0,0,1,0
2021,other,Express Consignment,French Republic,4,31765,7.5,Medium,99,56,22283.285714285714,685,1448,7941.25,10.366151814395101,1.6094379124341003,595.59375,0,0,0,0,1,0
2021,other,Express Consignment,Hong Kong Special Administrative Region,2579,27385674,7.5,Medium,99,284,8244237.552816901,685,1448,10618.718107793718,17.125530624426407,7.855544677915663,796.4038580845289,0,0,0,1,1,1
2021,other,Express Consignment,Islamic Republic of Afghanistan,1,6900,7.5,Medium,99,12,36838.416666666664,685,1448,6900.0,8.839421607620602,0.6931471805599453,517.5,0,0,0,0,1,0
2021,other,Express Consignment,Islamic Republic of Pakistan,3,2030,7.5,Medium,99,54,227779.8148148148,685,1448,676.6666666666666,7.616283561580385,1.3862943611198906,50.75,0,0,0,0,1,0
2021,other,Express Consignment,Italian Republic,6,17651,7.5,Medium,99,60,34702.61666666667,685,1448,2941.8333333333335,9.778604370389438,1.9459101490553132,220.6375,0,0,0,0,1,0
2021,other,Express Consignment,Japan,5,16350,7.5,Medium,99,47,14714.510638297872,685,1448,3270.0,9.702044336534586,1.791759469228055,245.25,0,0,0,0,1,0
2021,other,Express Consignment,Kingdom of Bahrain,17,22974,7.5,Medium,99,42,172736.30952380953,685,1448,1351.4117647058824,10.042161947223887,2.8903717578961645,101.3558823529412,0,0,0,0,1,0
2021,other,Express Consignment,Kingdom of Cambodia,14,40981,7.5,Medium,99,32,94357.4375,685,1448,2927.214285714286,10.620888224896778,2.70805020110221,219.54107142857146,0,0,0,0,1,0
2021,other,Express Consignment,Kingdom of Saudi Arabia,135,478680,7.5,Medium,99,57,420723.94736842107,685,1448,3545.777777777778,13.078789683763569,4.912654885736052,265.93333333333334,0,0,0,0,1,1
2021,other,Express Consignment,Kingdom of Thailand,246,1023770,7.5,Medium,99,125,997476.0,685,1448,4161.666666666667,13.839003426759543,5.5093883366279774,312.12500000000006,0,0,0,0,1,1
2021,other,Express Consignment,Kingdom of the Netherlands,2,124,7.5,Medium,99,43,717691.0697674418,685,1448,62.0,4.8283137373023015,1.0986122886681098,4.65,0,0,0,0,1,0
2021,other,Express Consignment,Lao People's Democratic Republic,14,12148,7.5,Medium,99,31,205761.09677419355,685,1448,867.7142857142857,9.405002140854743,2.70805020110221,65.07857142857142,0,0,0,0,1,0
2021,other,Express Consignment,Malaysia,15,72203,7.5,Medium,99,96,637294.28125,685,1448,4813.533333333334,11.187250725008353,2.772588722239781,361.015,0,0,0,0,1,0
2021,other,Express Consignment,Nepal,1,6540,7.5,Medium,99,10,68135.9,685,1448,6540.0,8.785845337961213,0.6931471805599453,490.5,0,0,0,0,1,0
2021,other,Express Consignment,People's Republic of China,2097,19287539,7.5,Medium,99,472,14582791.302966101,685,1448,9197.681926561754,16.774969849533452,7.6487397889562425,689.8261444921316,0,0,1,0,1,1
2021,other,Express Consignment,Portuguese Republic,1,450,7.5,Medium,99,9,28467.0,685,1448,450.0,6.111467339502679,0.6931471805599453,33.75,0,0,0,0,1,0
2021,other,Express Consignment,Republic of Bulgaria,20,33843,7.5,Medium,99,38,69866.1052631579,685,1448,1692.15,10.42951701004439,3.044522437723423,126.91125,0,0,0,0,1,0
2021,other,Express Consignment,Republic of Colombia,185,314155,7.5,Medium,99,105,596276.8285714285,685,1448,1698.1351351351352,12.65764495680516,5.225746673713202,127.36013513513514,0,0,0,0,1,1
2021,other,Express Consignment,Republic of Ecuador,28,565558,7.5,Medium,99,33,106683.54545454546,685,1448,20198.5,13.24556990154522,3.367295829986474,1514.8875,0,0,0,0,1,1
2021,other,Express Consignment,Republic of Guatemala,1,270,7.5,Medium,99,20,6345.6,685,1448,270.0,5.602118820879701,0.6931471805599453,20.25,0,0,0,0,1,0
2021,other,Express Consignment,Republic of India,2,84064,7.5,Medium,99,86,2389196.6744186045,685,1448,42032.0,11.339345588113028,1.0986122886681098,3152.4,0,0,0,0,1,0
2021,other,Express Consignment,Republic of Iraq,10,4703,7.5,Medium,99,42,145125.09523809524,685,1448,470.3,8.456168489578463,2.3978952727983707,35.2725,0,0,0,0,1,0
2021,other,Express Consignment,Republic of Korea,18,151628,7.5,Medium,99,102,2899829.205882353,685,1448,8423.777777777777,11.929192026772249,2.9444389791664403,631.7833333333333,0,0,0,0,1,0
2021,other,Express Consignment,Republic of Panama,1,450,7.5,Medium,99,17,272087.9411764706,685,1448,450.0,6.111467339502679,0.6931471805599453,33.75,0,0,0,0,1,0
2021,other,Express Consignment,Republic of Peru,1,132106,7.5,Medium,99,20,45019.45,685,1448,132106.0,11.791367479265459,0.6931471805599453,9907.95,0,0,0,0,1,0
2021,other,Express Consignment,Republic of Singapore,71,363494,7.5,Medium,99,111,623126.0360360361,685,1448,5119.633802816901,12.803520820702923,4.276666119016055,383.9725352112676,0,0,0,0,1,1
2021,other,Express Consignment,Republic of Turkiye,457,3454361,7.5,Medium,99,137,1184784.781021898,685,1448,7558.776805251641,15.055148338218997,6.126869184114185,566.9082603938731,0,0,0,0,1,1
2021,other,Express Consignment,Republic of the Philippines,502,1488950,7.5,Medium,99,138,1315450.7536231885,685,1448,2966.035856573705,14.213582403132726,6.220590170099739,222.4526892430279,0,0,0,0,1,1
2021,other,Express Consignment,Russian Federation,1,59960,7.5,Medium,99,32,27191.9375,685,1448,59960.0,11.001449629862652,0.6931471805599453,4497.0,0,0,0,0,1,0
2021,other,Express Consignment,Socialist Republic of Vietnam,625,11341972,7.5,Medium,99,145,961935.6965517241,685,1448,18147.1552,16.244020827020744,6.439350371100098,1361.0366400000003,0,0,0,0,1,1
2021,other,Express Consignment,State of Qatar,1,245,7.5,Medium,99,12,25340.833333333332,685,1448,245.0,5.5053315359323625,0.6931471805599453,18.375,0,0,0,0,1,0
2021,other,Express Consignment,Taiwan,28,47239,7.5,Medium,99,88,319837.6818181818,685,1448,1687.107142857143,10.762996270311298,3.367295829986474,126.53303571428573,0,0,0,0,1,0
2021,other,Express Consignment,United Arab Emirates,335,2528589,7.5,Medium,99,120,509279.625,685,1448,7548.026865671642,14.743172393094541,5.817111159963204,566.1020149253732,0,0,0,0,1,1
2021,other,Express Consignment,United Kingdom of Great Britain and Northern Ireland,142,405854,7.5,Medium,99,86,127475.40697674418,685,1448,2858.1267605633802,12.913751231936027,4.962844630259907,214.35950704225354,0,0,0,0,1,1
2021,other,Express Consignment,United Mexican States,132,347219,7.5,Medium,99,170,261079.97647058824,685,1448,2630.4469696969695,12.757713863795939,4.890349128221754,197.28352272727273,0,0,0,0,1,1
2021,other,Express Consignment,United States of America,5,29690,7.5,Medium,99,197,300035.71065989847,685,1448,5938.0,10.2985992485648,1.791759469228055,445.35,0,0,0,0,1,0
2021,other,Express Consignment,Unknown,1132,6278269,7.5,Medium,99,345,1934068.895652174,685,1448,5546.174028268551,15.652605022786421,7.0326242610280065,415.96305212014136,0,0,0,0,1,1
2021,other,Mail,Canada,2,790,7.5,Medium,99,107,56862.40186915888,685,945,395.0,6.673297967767654,1.0986122886681098,29.625,0,0,0,0,0,0
2021,other,Mail,Democratic Republic of the Congo,3,1845,7.5,Medium,99,11,35116.27272727273,685,945,615.0,7.520776415062797,1.3862943611198906,46.125,0,0,0,0,0,0
2021,other,Mail,Dominican Republic,1,160,7.5,Medium,99,103,334914.5048543689,685,945,160.0,5.081404364984463,0.6931471805599453,12.0,0,0,0,0,0,0
2021,other,Mail,Federal Republic of Germany,18,1224,7.5,Medium,99,49,44120.28571428572,685,945,68.0,7.110696122978827,2.9444389791664403,5.1,0,0,0,0,0,0
2021,other,Mail,Hong Kong Special Administrative Region,126,1437645,7.5,Medium,99,284,8244237.552816901,685,945,11409.880952380952,14.178517611713636,4.844187086458591,855.7410714285714,0,0,0,1,0,1
2021,other,Mail,Japan,1,1350,7.5,Medium,99,47,14714.510638297872,685,945,1350.0,7.208600337960199,0.6931471805599453,101.25,0,0,0,0,0,0
2021,other,Mail,Kingdom of Bahrain,1,2473,7.5,Medium,99,42,172736.30952380953,685,945,2473.0,7.813591552952433,0.6931471805599453,185.475,0,0,0,0,0,0
2021,other,Mail,Kingdom of Saudi Arabia,2,4190,7.5,Medium,99,57,420723.94736842107,685,945,2095.0,8.340694647925071,1.0986122886681098,157.125,0,0,0,0,0,0
2021,other,Mail,Kingdom of Thailand,121,130346,7.5,Medium,99,125,997476.0,685,945,1077.2396694214876,11.777955404137076,4.804021044733257,80.79297520661157,0,0,0,0,0,0
2021,other,Mail,Lebanese Republic,2,7560,7.5,Medium,99,18,25353.222222222223,685,945,3780.0,8.93075873555827,1.0986122886681098,283.5,0,0,0,0,0,0
2021,other,Mail,Malaysia,1,790,7.5,Medium,99,96,637294.28125,685,945,790.0,6.673297967767654,0.6931471805599453,59.25,0,0,0,0,0,0
2021,other,Mail,People's Republic of China,1602,4102162,7.5,Medium,99,472,14582791.302966101,685,945,2560.650436953808,15.227024953538779,7.3796321526095525,192.0487827715356,0,0,1,0,0,1
2021,other,Mail,Republic of Bulgaria,1,4,7.5,Medium,99,38,69866.1052631579,685,945,4.0,1.6094379124341003,0.6931471805599453,0.3,0,0,0,0,0,0
2021,other,Mail,Republic of Colombia,3,4740,7.5,Medium,99,105,596276.8285714285,685,945,1580.0,8.464003362902119,1.3862943611198906,118.5,0,0,0,0,0,0
2021,other,Mail,Republic of Ecuador,3,5800,7.5,Medium,99,33,106683.54545454546,685,945,1933.3333333333333,8.665785595466064,1.3862943611198906,145.0,0,0,0,0,0,0
